187.27 188.76 189.74 190.66 191.59 192.17 192.76 193.38 194.19 195 196.02 197.69 199.35 200.66 201.29 201.92 202.16 201.92 201.68 201.96 202.66 203.36 204.24 205.2 206.16 206.88 207.53 208.19 208.29 208.34 208.38 207.91 207.43 207.02 207.03 207.04 207.11 207.41 207.71 207.88 207.78 207.69
188.98 190.27 191.02 191.71 192.39 192.87 193.36 193.84 194.3 194.76 195.56 197.43 199.28 200.6 200.92 201.24 201.42 201.43 201.43 201.89 202.69 203.49 204.42 205.42 206.42 206.98 207.42 207.86 207.88 207.86 207.84 207.34 206.84 206.43 206.57 206.71 206.9 207.28 207.66 207.82 207.61 207.4
190.4 191.42 192.23 193.01 193.78 194.17 194.55 194.95 195.38 195.8 196.47 197.86 199.26 200.3 200.68 201.05 201.38 201.65 201.92 202.41 203.07 203.72 204.45 205.2 205.97 206.39 206.72 207.05 207.09 207.11 207.11 206.89 206.66 206.48 206.64 206.79 206.98 207.28 207.57 207.7 207.53 207.36
191.82 192.56 193.43 194.31 195.16 195.46 195.75 196.07 196.48 196.89 197.43 198.33 199.23 199.98 200.45 200.91 201.42 201.97 202.52 203.02 203.5 203.97 204.43 204.89 205.35 205.63 205.88 206.12 206.21 206.27 206.34 206.49 206.63 206.77 206.91 207.05 207.19 207.33 207.48 207.55 207.5 207.45
193.23 193.7 194.64 195.61 196.55 196.75 196.95 197.19 197.59 197.98 198.38 198.78 199.2 199.67 200.23 200.78 201.47 202.3 203.13 203.63 203.92 204.22 204.41 204.57 204.73 204.88 205.04 205.19 205.32 205.44 205.58 206.1 206.61 207.05 207.17 207.3 207.39 207.38 207.38 207.41 207.48 207.54
194.68 195.39 196.2 197.01 197.8 197.96 198.12 198.33 198.77 199.22 199.62 199.94 200.26 200.64 201.13 201.62 202.24 203 203.76 204.11 204.19 204.28 204.36 204.44 204.51 204.71 204.92 205.13 205.39 205.65 205.92 206.46 207 207.48 207.65 207.83 207.93 207.88 207.83 207.82 207.88 207.94
196.12 197.11 197.78 198.43 199.05 199.17 199.29 199.48 199.97 200.47 200.91 201.22 201.53 201.88 202.28 202.68 203.19 203.8 204.41 204.55 204.42 204.28 204.3 204.38 204.45 204.75 205.1 205.44 205.89 206.34 206.79 207.2 207.61 208 208.26 208.52 208.7 208.67 208.65 208.62 208.59 208.57
197.58 198.84 199.36 199.84 200.29 200.37 200.46 200.63 201.18 201.73 202.2 202.5 202.8 203.11 203.42 203.74 204.13 204.59 205.05 204.99 204.64 204.28 204.24 204.32 204.39 204.81 205.28 205.75 206.39 207.04 207.66 207.94 208.22 208.51 208.87 209.22 209.47 209.47 209.47 209.42 209.31 209.2
198.57 199.9 200.39 200.84 201.27 201.46 201.64 201.89 202.44 203 203.44 203.62 203.8 203.99 204.19 204.39 204.68 205.03 205.39 205.28 204.89 204.51 204.5 204.61 204.72 205.23 205.81 206.38 207.11 207.85 208.54 208.73 208.93 209.15 209.45 209.76 209.99 210 210.02 209.99 209.89 209.78
199.5 200.84 201.31 201.76 202.2 202.52 202.84 203.19 203.73 204.27 204.65 204.67 204.7 204.75 204.81 204.88 205.06 205.33 205.6 205.5 205.18 204.85 204.91 205.1 205.28 205.89 206.56 207.23 207.98 208.73 209.42 209.57 209.72 209.87 210.02 210.17 210.27 210.3 210.32 210.33 210.32 210.32
200.42 201.78 202.24 202.69 203.13 203.58 204.03 204.49 205.02 205.54 205.86 205.73 205.6 205.5 205.43 205.37 205.44 205.62 205.81 205.71 205.46 205.2 205.33 205.59 205.84 206.54 207.32 208.09 208.85 209.61 210.31 210.41 210.52 210.6 210.58 210.56 210.56 210.59 210.61 210.67 210.76 210.86
201.57 202.76 203.03 203.3 203.58 204.01 204.44 204.9 205.46 206.02 206.33 206.15 205.96 205.86 205.86 205.85 205.93 206.07 206.21 206.13 205.93 205.74 205.93 206.22 206.52 207.32 208.18 209.03 209.8 210.57 211.26 211.29 211.33 211.33 211.18 211.04 210.96 211.01 211.06 211.13 211.23 211.34
202.79 203.75 203.77 203.79 203.85 204.19 204.52 204.92 205.51 206.11 206.44 206.23 206.03 206 206.17 206.34 206.49 206.61 206.74 206.69 206.56 206.42 206.65 206.98 207.31 208.19 209.13 210.07 210.84 211.6 212.27 212.22 212.16 212.07 211.84 211.61 211.5 211.61 211.73 211.78 211.76 211.74
204.01 204.72 204.5 204.28 204.12 204.36 204.6 204.93 205.57 206.21 206.54 206.32 206.1 206.14 206.49 206.84 207.05 207.16 207.26 207.25 207.18 207.11 207.38 207.74 208.1 209.06 210.09 211.11 211.87 212.64 213.28 213.14 212.99 212.81 212.49 212.17 212.04 212.22 212.4 212.43 212.28 212.13
204.8 205.34 205.09 204.84 204.65 204.85 205.04 205.32 205.82 206.33 206.61 206.46 206.3 206.43 206.88 207.32 207.63 207.82 208.02 208.04 207.99 207.94 208.22 208.58 208.94 209.92 210.96 212 212.72 213.45 214.04 213.85 213.65 213.4 213.03 212.66 212.52 212.77 213.01 213.03 212.8 212.57
205.37 205.79 205.62 205.45 205.33 205.53 205.72 205.94 206.2 206.47 206.64 206.63 206.62 206.85 207.32 207.79 208.22 208.61 208.99 209.06 208.99 208.92 209.18 209.52 209.86 210.77 211.72 212.66 213.29 213.91 214.41 214.21 214.01 213.76 213.38 213.01 212.88 213.19 213.49 213.54 213.32 213.1
205.94 206.23 206.15 206.06 206.02 206.21 206.4 206.55 206.58 206.61 206.68 206.81 206.95 207.26 207.76 208.26 208.82 209.4 209.98 210.08 210 209.91 210.15 210.46 210.78 211.61 212.48 213.33 213.85 214.38 214.79 214.58 214.37 214.11 213.73 213.35 213.25 213.61 213.97 214.05 213.84 213.64
206.44 206.62 206.69 206.75 206.84 207.12 207.39 207.55 207.42 207.29 207.25 207.37 207.49 207.79 208.28 208.77 209.4 210.12 210.84 211.05 211.06 211.07 211.34 211.65 211.97 212.69 213.43 214.16 214.53 214.91 215.2 215.02 214.84 214.61 214.27 213.93 213.84 214.16 214.49 214.55 214.34 214.13
206.88 206.98 207.24 207.5 207.78 208.23 208.67 208.92 208.73 208.54 208.39 208.33 208.28 208.47 208.89 209.32 209.97 210.75 211.53 211.95 212.23 212.51 212.89 213.29 213.68 214.23 214.79 215.33 215.47 215.61 215.72 215.67 215.61 215.53 215.38 215.24 215.15 215.14 215.14 215 214.72 214.45
207.32 207.33 207.79 208.25 208.73 209.34 209.94 210.3 210.04 209.79 209.54 209.3 209.06 209.14 209.5 209.87 210.53 211.37 212.21 212.85 213.41 213.97 214.45 214.92 215.39 215.77 216.15 216.5 216.4 216.31 216.25 216.31 216.38 216.44 216.5 216.55 216.45 216.11 215.79 215.45 215.11 214.76
207.99 208.03 208.62 209.21 209.81 210.46 211.12 211.48 211.16 210.84 210.54 210.26 209.97 209.97 210.23 210.5 211.17 212.07 212.98 213.78 214.55 215.31 215.89 216.43 216.97 217.2 217.42 217.61 217.35 217.08 216.9 217.09 217.28 217.46 217.64 217.83 217.68 217.07 216.45 215.94 215.52 215.1
208.93 209.11 209.77 210.42 211.06 211.6 212.13 212.38 211.98 211.58 211.31 211.21 211.11 211.1 211.19 211.28 211.95 212.93 213.91 214.76 215.57 216.38 216.99 217.57 218.15 218.29 218.43 218.53 218.35 218.17 218.1 218.43 218.75 218.96 218.91 218.86 218.56 217.91 217.27 216.7 216.19 215.68
209.87 210.18 210.91 211.64 212.3 212.73 213.15 213.29 212.81 212.33 212.09 212.17 212.24 212.23 212.14 212.06 212.72 213.78 214.84 215.74 216.6 217.45 218.1 218.72 219.34 219.39 219.43 219.46 219.36 219.27 219.29 219.76 220.23 220.46 220.17 219.89 219.44 218.76 218.08 217.45 216.85 216.25
211.1 211.5 212.23 212.95 213.6 213.94 214.27 214.34 213.85 213.36 213.17 213.37 213.57 213.52 213.28 213.04 213.66 214.72 215.79 216.72 217.62 218.51 219.18 219.81 220.45 220.42 220.39 220.36 220.34 220.32 220.44 221.04 221.64 221.87 221.39 220.9 220.31 219.6 218.89 218.2 217.51 216.83
212.79 213.23 213.84 214.46 215 215.31 215.62 215.72 215.39 215.07 214.98 215.19 215.4 215.3 214.97 214.64 215.1 215.96 216.82 217.71 218.61 219.5 220.08 220.62 221.15 221.15 221.15 221.14 221.12 221.09 221.19 221.68 222.17 222.36 222.01 221.65 221.09 220.29 219.5 218.67 217.83 217
214.48 214.96 215.46 215.96 216.41 216.68 216.96 217.09 216.94 216.78 216.8 217.02 217.23 217.09 216.66 216.23 216.54 217.2 217.85 218.7 219.59 220.49 220.98 221.42 221.86 221.88 221.9 221.92 221.89 221.87 221.94 222.32 222.69 222.86 222.63 222.39 221.86 220.98 220.1 219.15 218.15 217.16
216.18 216.68 217.07 217.46 217.81 218.06 218.31 218.47 218.47 218.48 218.58 218.8 219.02 218.84 218.38 217.9 218.07 218.53 219 219.78 220.65 221.53 221.91 222.25 222.58 222.61 222.64 222.67 222.64 222.62 222.68 222.95 223.22 223.36 223.25 223.14 222.63 221.66 220.69 219.62 218.47 217.33
217.89 218.41 218.68 218.96 219.22 219.45 219.68 219.86 219.98 220.09 220.23 220.4 220.58 220.5 220.25 219.99 220.19 220.6 221 221.63 222.32 223.01 223.21 223.37 223.51 223.25 223 222.77 222.66 222.55 222.5 222.62 222.75 222.81 222.76 222.71 222.19 221.19 220.18 219.11 218 216.89
219.6 220.13 220.29 220.46 220.64 220.84 221.04 221.26 221.48 221.71 221.88 222.01 222.13 222.16 222.12 222.08 222.31 222.65 223 223.48 223.98 224.49 224.5 224.48 224.44 223.9 223.36 222.88 222.67 222.47 222.32 222.29 222.27 222.25 222.23 222.22 221.69 220.64 219.59 218.53 217.46 216.38
220.99 221.53 221.62 221.72 221.84 222.04 222.24 222.49 222.82 223.15 223.37 223.47 223.58 223.72 223.9 224.07 224.34 224.66 224.96 225.3 225.63 225.97 225.8 225.6 225.36 224.53 223.71 222.98 222.69 222.39 222.13 221.95 221.78 221.68 221.71 221.74 221.19 220.1 219 217.94 216.91 215.88
220.99 221.51 221.64 221.76 221.91 222.15 222.4 222.64 222.9 223.16 223.4 223.61 223.81 224 224.19 224.37 224.72 225.13 225.54 225.8 226.03 226.26 226.09 225.91 225.69 224.9 224.12 223.38 222.85 222.32 221.88 221.65 221.42 221.27 221.22 221.17 220.68 219.76 218.85 217.92 216.99 216.06
221 221.5 221.65 221.8 221.98 222.27 222.55 222.8 222.99 223.18 223.43 223.74 224.05 224.29 224.48 224.68 225.1 225.61 226.11 226.29 226.41 226.54 226.38 226.21 226 225.27 224.54 223.79 223.01 222.24 221.61 221.35 221.08 220.87 220.73 220.59 220.16 219.48 218.79 218.02 217.21 216.39
