Jan_tmp Feb_tmp Mar_tmp Apr_tmp Mai_tmp Jun_tmp Jul_tmp Aug_tmp Sep_tmp Okt_tmp Nov_tmp Dez_tmp
-41.86 -36.46 -19.86 -6.26 4.14 14.24 18.44 14.54 7.04 -3.66 -28.76 -34.46
-33.26 -31.36 -17.36 -4.86 6.04 13.14 18.94 14.14 5.64 -5.56 -28.36 -35.46
-34.66 -29.86 -20.36 -7.36 5.24 14.74 19.14 15.04 6.94 -6.86 -22.86 -38.36
-40.86 -35.86 -19.86 -6.96 4.64 14.24 19.04 14.04 5.64 -6.06 -25.76 -32.96
-34.56 -33.76 -18.66 -6.86 5.34 13.94 18.24 14.64 6.34 -6.76 -24.96 -30.96
-34.56 -28.86 -19.56 -8.06 5.14 13.84 17.34 15.04 6.94 -7.26 -24.16 -30.96
-28.56 -36.06 -21.06 -6.66 5.54 13.84 18.34 15.64 7.34 -3.76 -26.26 -33.06
-32.76 -32.86 -14.86 -7.36 3.44 13.64 19.04 16.84 7.54 -5.36 -26.86 -35.56
-39.76 -35.86 -23.06 -7.66 5.64 16.04 17.14 13.44 8.94 -3.36 -18.76 -33.36
-36.86 -33.66 -19.66 -7.26 3.14 15.24 17.54 15.24 5.84 -4.06 -25.76 -33.36
-39.16 -35.36 -16.66 -6.66 6.34 14.04 17.94 16.34 5.84 -5.96 -23.86 -37.46
-30.46 -35.36 -16.26 -8.06 4.24 15.54 19.24 16.14 6.54 -4.66 -22.56 -36.66
-42.76 -35.16 -18.96 -10.56 4.34 14.94 17.44 13.44 8.84 -2.86 -20.26 -24.76
-25.56 -26.86 -18.36 -7.16 4.84 14.94 20.04 14.54 8.94 -3.86 -28.96 -32.06
-29.16 -37.36 -21.86 -8.76 2.14 14.84 16.64 15.64 6.44 -3.16 -21.76 -32.36
-32.76 -19.46 -18.96 -8.96 5.74 15.34 20.44 13.64 6.34 -5.36 -24.26 -31.46
-32.56 -20.86 -22.76 -9.76 5.34 13.64 19.34 14.24 6.94 -9.56 -27.96 -32.86
-38.86 -31.66 -18.96 -5.16 7.24 12.84 20.44 15.44 8.34 -7.66 -27.96 -27.46
-26.96 -26.46 -24.86 -7.06 6.74 16.14 18.34 13.64 7.24 -6.86 -25.06 -34.96
-29.66 -29.76 -14.76 -4.06 5.74 14.54 18.04 16.14 8.74 -8.36 -20.26 -33.86
-38.36 -23.06 -18.76 -4.66 4.34 14.74 15.84 15.54 8.04 -6.56 -24.06 -24.96
-37.76 -27.16 -18.96 -5.16 3.54 15.14 18.04 13.04 4.04 -10.36 -26.06 -35.66
-39.46 -35.06 -26.96 -8.76 4.74 17.14 21.64 15.44 7.04 -4.46 -23.46 -37.66
-27.96 -30.16 -22.66 -9.46 4.64 13.34 18.34 13.34 6.64 -8.46 -25.66 -28.86
-31.16 -24.76 -13.06 -0.86 8.14 11.94 17.34 14.24 8.04 -2.06 -24.86 -35.26
-33.36 -27.76 -16.26 -6.36 3.84 13.44 17.54 15.14 8.04 -7.76 -23.96 -30.06
-36.06 -28.26 -18.26 -3.16 6.84 16.34 18.74 15.34 7.94 -2.76 -18.96 -39.36
-37.86 -33.76 -21.06 -3.36 2.64 13.44 19.34 12.94 3.04 -4.66 -26.36 -38.26
-38.96 -31.76 -18.46 -3.66 7.64 16.64 19.24 13.54 6.64 0.24 -26.46 -33.96
-30.76 -28.56 -13.46 -4.46 4.84 15.14 19.44 15.84 7.34 -2.36 -15.66 -31.76
-27.16 -28.76 -19.06 -5.46 6.84 14.64 17.34 14.74 8.74 -2.06 -30.06 -33.36
-36.46 -29.76 -19.86 -7.56 5.74 14.34 16.94 12.74 5.14 -6.86 -26.96 -37.16
-35.26 -35.66 -19.46 -9.16 5.94 12.34 15.94 14.74 8.74 -2.26 -19.76 -25.56
-39.86 -33.06 -19.76 -8.16 3.34 13.24 19.34 14.84 7.14 -10.46 -31.56 -35.46
-37.36 -26.06 -15.26 -2.96 6.54 15.14 18.44 12.94 7.04 -4.46 -24.16 -29.96
-35.66 -32.16 -17.76 -6.36 2.14 15.54 18.64 15.64 5.74 -5.76 -25.16 -30.86
-24.76 -35.26 -25.86 -9.46 6.44 15.14 16.74 14.94 5.34 -5.36 -23.46 -39.86
-37.66 -26.76 -20.66 -11.26 1.04 16.34 19.14 12.94 7.24 -8.26 -20.46 -29.66
-25.96 -33.66 -19.76 -7.36 4.94 14.74 17.34 13.94 2.24 -7.36 -28.46 -31.36
-37.06 -28.66 -23.56 -7.96 4.04 12.14 17.04 14.24 6.34 -8.06 -23.66 -35.66
-37.76 -24.06 -11.36 -8.16 2.94 17.64 16.14 16.04 9.24 -6.06 -20.26 -34.36
-37.76 -30.86 -23.36 -7.96 4.14 16.64 17.24 13.64 5.34 -7.46 -26.96 -32.96
-38.66 -27.76 -18.36 -9.06 4.24 12.74 17.54 13.64 8.54 -6.96 -22.26 -32.16
-25.16 -22.06 -19.76 -7.66 3.64 12.74 17.44 14.74 6.04 -5.96 -27.26 -32.66
-29.16 -23.06 -15.46 -10.46 2.04 13.34 18.84 15.24 6.74 -2.46 -21.86 -29.56
-27.86 -25.86 -20.16 -9.36 3.84 14.04 19.74 13.84 4.94 -7.96 -25.56 -36.06
-37.86 -34.86 -19.16 -4.46 3.74 11.94 17.24 13.54 6.34 -4.66 -28.36 -38.96
-37.26 -38.76 -25.16 -10.56 6.14 15.24 16.14 15.04 6.04 -6.96 -27.36 -30.46
-28.16 -30.16 -19.76 -6.26 6.64 18.04 19.54 14.54 6.04 0.04 -20.16 -26.96
-36.56 -27.16 -9.96 0.34 6.34 14.74 19.14 13.54 4.84 -5.26 -30.16 -34.96
-38.16 -39.26 -21.96 -8.86 5.14 13.94 18.74 16.24 3.54 -7.06 -23.66 -31.26
-34.96 -32.36 -20.96 -6.86 2.94 14.54 20.74 12.74 6.94 -7.46 -22.46 -32.86
-30.16 -35.06 -20.16 -7.26 7.04 15.34 19.84 15.24 8.04 -3.96 -16.26 -29.86
-34.36 -30.06 -19.26 -5.66 4.44 14.04 17.64 13.14 5.84 -6.76 -30.76 -30.76
-28.86 -27.36 -18.36 -10.36 7.44 14.74 18.94 15.34 9.04 -5.36 -26.46 -26.46
-36.66 -34.56 -17.56 -6.56 8.04 12.64 17.54 14.54 7.14 -10.06 -26.26 -36.66
-30.76 -31.86 -12.66 -4.16 8.34 18.04 17.84 13.14 5.74 -3.86 -21.96 -24.46
-32.16 -33.26 -20.56 -2.86 4.84 12.94 16.84 14.34 6.54 -9.56 -23.56 -35.56
-34.66 -33.36 -19.26 -5.06 7.04 14.14 15.64 12.54 5.34 -10.26 -26.06 -32.26
-37.66 -25.76 -16.46 -2.76 3.64 13.74 16.34 14.84 5.04 -4.46 -12.96 -33.56
-43.09 -34.23 -18.69 -6.98 4 14.75 16.71 12.78 4.83 -8.94 -26.12 -24.36
-35.29 -28.13 -21.16 -6.31 3.8 13.65 21.02 16.72 5.06 -5.15 -25.83 -33.04
-25.33 -28.57 -18.45 -3.47 6.88 14.25 17.13 13.08 2.76 -7.26 -23.42 -27.11
-35.05 -25.69 -19.83 -2.43 4.34 12.66 18.37 12.94 3.89 -11.57 -31.35 -33.08
-32.92 -29.66 -12.52 -7.17 4.67 12.71 15.73 15.06 7.14 -8.03 -12.88 -26.84
-30.79 -30.11 -18.29 -6.63 6.45 12.89 19.74 13.4 5.28 -9.74 -24.91 -26.93
-41.02 -32.98 -18.84 -4.34 5.53 15.8 15.7 14.22 4.5 -6.78 -16.62 -31.56
-35.37 -22.64 -17.36 -6.04 3.44 15.05 21.52 14.86 6.13 -4.01 -22.59 -31.27
-35.12 -25.94 -19.36 -6.14 1.38 11.9 16.23 14.14 3.68 -6.88 -30.49 -35.61
-30.9 -30.92 -18.31 -5.51 5.05 15 18.44 13.52 8.18 -3.63 -17.63 -22.11
-30.7 -19.53 -12.33 -6.49 5.53 12.08 15.91 13.1 4.35 -6.82 -20.15 -29.01
-38.14 -29.57 -5.92 -4.28 9.08 15.64 15.99 16.88 3.97 -3.5 -22.57 -29.34
-29.28 -30.13 -18.93 -4.55 4.12 11.95 20.12 15.43 6.07 -6.58 -20.69 -28.15
-26.24 -25.44 -15.61 -5.1 6.17 15.18 18.3 14.24 3.84 -2.95 -27.68 -24.64
-23.53 -22.51 -12.91 -6.71 4.75 14.04 19.66 14.46 4.63 -6.05 -22.31 -32.1
-42.21 -29.8 -16.94 -6.68 4.68 12.52 17.44 13.12 5.16 -4.03 -19.01 -32.17
-27.59 -20.8 -17.95 -5.85 2.9 15.58 16.77 14.71 5.57 -2.9 -19.05 -22.28
-33.25 -24.25 -16.02 -4.76 5.15 13.44 19.41 12.68 2.93 -6.75 -17.67 -35.65
-30.52 -25.11 -18.14 0.13 6.12 13.43 17.82 14.37 4.01 -3.85 -21.42 -27.49
-34.89 -23.53 -15.01 -4.08 3.24 16.74 19.1 18.13 3.51 -8.06 -29.97 -33.55
-34.12 -26.56 -23.86 -4.52 5.43 13.74 19.75 12.32 5.13 -9.14 -21.56 -29.86
-31.18 -27.32 -17.68 -3.04 5.8 15.96 17.22 14.38 4.4 -9.55 -24.19 -39.67
-34.35 -33.3 -19.53 -7.39 6.03 16.53 21.98 14.11 3.26 -5.9 -15.05 -29.72
-29.59 -23.63 -12.17 -3.35 7.13 15.58 19.58 16.74 4.9 -7.17 -19.37 -35
-29.62 -25.17 -10.89 -3.38 3.49 13.86 20.15 13.89 6.04 -5.85 -22.23 -21.99
-33.27 -33.37 -18.97 -4.55 3.89 11.76 16.13 13.34 5.4 -7.46 -14.52 -37.22
-31.7 -28.05 -15.64 -1.63 7.43 15.72 18.56 12.26 8.38 -5.29 -20.16 -27.97
-38.45 -27.37 -18.01 -6.01 6.15 15.56 18.6 14.25 6.55 -7.73 -23.55 -24.98
-21.11 -33.58 -15.96 0.01 6.35 14.77 16.31 15.1 5.76 -4.1 -17.65 -28.3
-30.03 -20.42 -9.38 -5.73 6.41 17.26 17.57 15.13 3.7 -2.8 -24.32 -36.41
-28.35 -36.72 -19.49 -2.53 4.47 16.99 18.09 15 6.24 -4.53 -24 -34.31
-32.12 -30.29 -17.9 -5.19 7.81 15.05 19.62 14.4 3.53 -6.33 -16.77 -36.87
-27.68 -29.73 -11.81 -1.51 8.37 15.44 19.33 15.65 3.31 -3.82 -20.09 -28.39
-31.5 -25.53 -20.5 -4.83 7.19 15.47 20.13 12.12 6.95 -8.71 -22.28 -30.96
-35.03 -30.42 -19.86 -4.55 9.07 17.38 16.87 14.9 4.83 -3.78 -16.97 -25.05
-39.29 -33.87 -11.51 0.59 8.48 15.08 20.86 14.64 4.49 -5.78 -21.6 -30.67
-28.39 -22.61 -12.79 -4.94 5.95 15.38 19.73 15.97 5.09 -5.08 -18.62 -25.8
-24.68 -27.26 -12.12 -1.85 4.12 14.76 17.75 13.01 7.36 -7.36 -22.32 -31.81
-27.61 -24.9 -8.55 -2.3 4.33 18.29 17.28 16.18 4.92 -5.27 -22.14 -32.45
-30.61 -28.98 -16.61 -2.74 6.77 18.3 18.06 15.66 5.02 -0.75 -20.99 -27.77
-28.71 -19.49 -11.38 -2.81 7.07 18.45 19.79 16.17 7.05 -4.98 -24.2 -34.04
-31.81 -30.1 -17.21 -5.68 8.61 14.89 18.28 15.03 3.81 -6.89 -18.1 -36.34
-26.79 -29.9 -11.08 -2.19 9.1 14.95 18.41 16.03 4.02 -5.04 -20.27 -28.01
-31.4 -25.5 -20.48 -5.62 7.42 15.1 19.13 12.7 7.78 -9.16 -22.48 -30.69
-34.72 -30.21 -19.85 -5.34 9.3 17.02 15.87 15.48 5.66 -4.23 -17.17 -24.79
-38.97 -33.55 -10.85 0.14 8.99 14.96 20.01 14.91 4.93 -6.74 -22.57 -30.14
-27.96 -22.4 -12.51 -4.98 6.53 15.11 18.69 16.41 5.55 -5.65 -19.17 -25.95
-24.09 -27.37 -12.1 -2.64 4.35 14.39 16.75 13.58 8.19 -7.81 -22.52 -31.55
-27.3 -24.68 -8.53 -3.09 4.56 17.93 16.28 16.76 5.75 -5.72 -22.34 -32.19
-30.3 -28.8 -15.9 -2.92 7.16 18.21 16.71 16.19 5.64 -1.47 -22.29 -26.81
-28.37 -35.4 -18.51 -3.06 6.18 17.19 18.06 15.4 5.62 -4.48 -24.28 -33.9
-30.99 -29.86 -16.61 -5.7 9.61 15.47 19.21 14.94 2.74 -5.72 -17.41 -36.23
-26.31 -29.62 -10.48 -2.21 10.1 15.53 19.33 15.95 2.95 -3.87 -19.58 -27.9
-30.92 -25.35 -19.36 -5.24 9.1 15.66 20.27 12.06 6.61 -8.4 -22.75 -30.28
-34.6 -29.29 -19.16 -4.52 10.34 17.88 16.8 15.1 4.16 -3.22 -16.44 -25.77
-38.21 -33.32 -10.25 0.13 9.99 15.54 20.94 14.82 3.86 -5.56 -21.88 -30.03
-27.49 -22.11 -11.92 -4.99 7.53 15.69 19.61 16.33 4.48 -4.47 -18.48 -25.83
-23.61 -26.78 -11.27 -2.17 5.73 15.29 17.48 13.46 6.36 -6.95 -22.48 -30.88
-26.63 -25.19 -6.82 -3.13 6.09 18.81 16.95 16.52 4.07 -4.97 -22.15 -31.83
-30.33 -28.07 -15.31 -2.94 8.16 18.79 17.63 16.1 4.57 -0.29 -21.6 -26.69
-28.21 -34.72 -18.57 -2.75 6.18 18.54 17.33 17.36 6.56 -2.91 -24 -33.51
-30.83 -29.24 -15.89 -5.15 10.2 16.9 18.19 16.87 3.41 -4.3 -18.37 -35.3
-26.02 -29.02 -10 -1.63 10.51 16.91 18.69 17.62 3.76 -2.95 -19.35 -27.56
-30.56 -25.19 -19.42 -4.92 9.1 17.01 19.54 14.02 7.56 -6.83 -22.47 -29.89
-34.44 -28.61 -19.21 -4.2 10.34 19.23 16.07 17.06 5.1 -1.65 -16.16 -25.38
-38.05 -32.39 -9.57 0.49 10.24 17.23 20.35 16.64 4.22 -4.54 -22.37 -29.44
-27.12 -21.32 -11.71 -4.01 7.88 17.11 18.93 17.97 5.08 -2.99 -18.47 -25.64
-23.45 -26.33 -11.33 -1.86 5.73 16.64 16.75 15.42 7.3 -5.38 -22.2 -30.5
-26.47 -24.51 -6.87 -2.81 6.08 20.17 16.22 18.48 5.01 -3.39 -21.87 -31.44
-30.17 -27.44 -14.83 -1.87 8.15 20.64 16.65 17.7 5.49 0.89 -22.4 -25.49
-28.64 -33.78 -17.54 -1.42 6.89 18.03 20.27 17.59 7.93 -4.02 -23.67 -32.8
-30.18 -29.04 -15.31 -4.13 10.53 16.22 21.2 17.17 5.17 -4.79 -17.36 -34.53
-25.63 -28.81 -9.41 -0.6 10.85 16.23 21.71 17.92 5.52 -3.43 -18.35 -26.79
-30.17 -25.05 -18.26 -3.53 10.01 16.4 22.54 14.05 9 -7.76 -22.26 -29.06
-34.42 -27.29 -18.73 -2.33 10.75 18.66 19.32 17.1 6.31 -2.64 -14.82 -25.65
-37.31 -32.27 -8.99 1.52 10.58 16.54 23.36 16.95 5.98 -5.03 -21.36 -28.67
-26.73 -21.11 -11.12 -2.98 8.22 16.43 21.95 18.28 6.84 -3.48 -17.46 -24.88
-23.06 -25.86 -10.37 -0.6 6.73 15.9 19.67 15.72 8.45 -6.22 -21.91 -29.28
-25.8 -24.77 -5.34 -1.9 7.07 19.57 19.24 18.43 6.29 -4.32 -21.28 -30.16
-30.64 -26.78 -14.25 -0.85 8.49 19.95 19.66 18 7.25 0.41 -21.39 -24.72
-27.93 -33.58 -17.95 -1.81 7.04 19.53 20.15 18.61 8.15 -2.98 -23.67 -32.53
-29.47 -28.87 -15 -4.14 10.94 18.09 20.78 17.94 5.35 -4.07 -18.26 -33.78
-25.28 -28.23 -9.41 -0.76 11.54 17.74 21.57 18.68 5.58 -2.87 -18.78 -26.54
-28.99 -25.45 -18.68 -3.93 10.17 17.9 22.42 15.08 9.22 -6.72 -22.26 -28.79
-33.71 -27.08 -19.14 -2.73 10.91 20.15 19.19 18.12 6.53 -1.6 -14.82 -25.38
-36.6 -31.81 -8.76 1.45 10.7 18.52 23.14 17.9 5.81 -4.61 -22.04 -28.06
-25.89 -20.69 -11.47 -2.68 8.64 18.14 21.72 19.14 6.66 -2.78 -17.69 -24.47
-23.03 -25.36 -10.78 -0.99 6.88 17.4 19.54 16.75 8.67 -5.19 -21.9 -29.01
-25.09 -24.57 -5.76 -2.29 7.22 21.07 19.11 19.45 6.51 -3.29 -21.28 -29.89
-29.93 -26.54 -14.2 -0.69 8.93 21.88 19.34 18.66 7.34 0.94 -22.35 -23.67
-28.54 -32.72 -16.46 -0.18 9.06 22.08 20.61 19.2 7.94 -3.59 -23.26 -32.02
-29.11 -28.48 -13.97 -2.93 12.37 20.65 21.31 18.86 5.32 -4.06 -17.36 -33.12
-25.05 -27.94 -8.37 0.44 12.96 20.31 22.09 19.6 5.56 -2.85 -17.88 -25.88
-28.76 -25.2 -17.06 -2.37 12.15 20.61 22.87 15.85 8.66 -7.22 -22.08 -28.04
-33.81 -25.88 -18.05 -0.74 12.52 22.8 19.87 18.79 6.06 -1.87 -13.96 -25.6
-36.25 -31.41 -7.72 2.66 12.13 21.09 23.66 18.82 5.78 -4.59 -21.15 -27.4
-25.66 -20.4 -10.44 -1.47 10.07 20.7 22.24 20.06 6.64 -2.77 -16.8 -23.81
-22.8 -24.7 -9.4 0.45 8.78 19.74 20.3 17.57 8.13 -5.64 -21.71 -27.95
-24.85 -24.31 -4.1 -0.98 9.35 23.6 19.76 20.07 6.04 -3.88 -20.68 -28.7
-30.61 -25.79 -13.16 0.52 10.35 24.45 19.86 19.58 7.31 0.95 -21.45 -23.01
-27.62 -32.18 -15.95 -0.33 10.73 21.94 23.12 19.89 9.72 -3.36 -22.92 -31.93
-28.19 -27.94 -12.71 -2.68 14.28 20.84 23.59 19.23 6.95 -4.24 -17.67 -32.49
-24.79 -27.1 -7.17 0.57 15.11 20.31 24.54 19.94 7.1 -2.91 -18.17 -25.54
-27.88 -24.92 -16.55 -2.51 13.82 20.47 25.39 16.53 10.43 -6.99 -21.74 -27.95
-32.89 -25.34 -17.54 -0.89 14.19 22.66 22.38 19.48 7.83 -1.65 -13.62 -25.51
-35.33 -30.42 -6.71 2.8 13.9 21.28 26.09 19.32 7.27 -5.08 -21.24 -27.24
-24.74 -19.17 -9.99 -0.97 12.06 20.82 24.52 20.79 7.83 -2.94 -16.93 -23.12
-22.7 -23.83 -8.88 0.3 10.45 19.6 22.82 18.26 9.9 -5.41 -21.37 -27.86
-23.93 -23.77 -3.59 -1.13 11.01 23.46 22.28 20.76 7.81 -3.66 -20.34 -28.61
-29.69 -25.09 -12.2 0.7 12.55 24.44 22.13 19.99 8.98 0.89 -22.08 -22.44
-28.07 -31.24 -14.91 1.81 11.14 23.52 23.85 20.19 10.79 -2.11 -22.39 -30.85
-27.89 -27.4 -12.19 -1.16 14.19 22.66 24.26 19.89 8.24 -2.34 -16.77 -31.32
-24.52 -26.72 -6.65 2.08 15.02 22.13 25.21 20.59 8.39 -1.01 -17.27 -24.37
-27.61 -24.59 -15.45 -0.43 14.1 22.41 25.85 17.19 11.14 -5.54 -21.63 -26.77
-32.71 -24.12 -16.82 1.24 14.38 24.51 23.08 19.93 8.68 -0.28 -12.68 -24.7
-35.59 -29.55 -6.19 4.31 13.81 23.11 26.76 19.97 8.56 -3.18 -20.34 -26.06
-24.48 -18.79 -9.47 0.54 11.97 22.64 25.19 21.44 9.13 -1.04 -16.03 -21.94
-22.44 -23.12 -7.89 1.87 10.62 21.68 23.52 18.84 10.7 -4.03 -21.22 -26.3
-23.86 -22.96 -2.59 0.54 11.55 25.26 22.86 21.25 8.73 -2.33 -20.01 -26.73
-30.24 -24.29 -11.68 2.21 12.46 26.26 22.8 20.65 10.27 2.78 -21.18 -21.27
-27.79 -30.87 -15.84 1.56 11.12 26.79 24.02 24.9 10.22 -2.26 -22.24 -30.85
-27.61 -27.04 -13.11 -1.41 14.17 25.93 24.43 24.59 7.68 -2.5 -16.61 -32.53
