7.83 7.88 7.79 7.71 7.39 6.55 6.64 7.07 7.15 7.3 7.97 12.34 11.81 9.02 8.53 8.71 8.54 7.92 8.16 8.65 9.21 9.83 9.25 9.08 9.12 9.32 9.46 9.24 8.41 7.65 7.26 7.16 6.91 6.2
7.88 8.02 7.67 7.89 7.67 6.85 6.93 7.14 7.19 7.18 7.47 12.34 11.8 8.83 8.69 8.75 9.19 9.06 9.24 9.44 9.6 10.12 9.44 9.22 9.22 9.37 9.4 8.94 8.77 8.19 8.14 7.57 7.31 6.65
8.05 7.73 6.97 7.91 7.85 7.35 7.37 7.37 7.07 7.13 7.32 12.5 11.56 8.41 8.36 8.6 9.74 9.07 8.94 9.4 10.08 10.48 9.64 9.34 9.31 9.39 9.36 8.94 9.04 8.77 8.5 8.21 7.9 7.37
7.88 7.1 6.67 7.78 7.87 7.53 7.49 7.55 6.92 6.92 7.1 12.52 11.02 7.65 7.33 7.8 8.38 7.6 7.71 8.41 9.82 10.25 9.84 9.82 9.41 9.4 9.31 8.9 9.06 8.88 8.66 8.37 8.02 7.45
7.39 6.88 6.53 7.65 7.83 7.62 7.56 7.47 6.74 6.75 6.91 12.22 10.55 6.78 6.57 7.06 7.16 6.57 6.68 7.3 9.11 10.16 10.01 9.68 9.91 9.49 9.39 9.02 9.25 9.16 8.98 8.63 8.18 7.56
7.16 6.79 6.51 7.62 7.83 7.68 7.66 7.56 6.79 6.8 6.94 11.92 10.65 8.46 6.69 6.81 6.83 6.38 6.74 7.55 9.04 9.99 10.03 10.21 9.75 9.61 9.5 9.42 9.47 9.18 9.27 8.99 8.49 7.78
6.68 6.44 6.36 7.43 7.66 7.55 7.66 7.69 6.98 7.01 7.15 11.82 10.85 9.21 7.42 6.99 6.98 6.57 7.03 7.92 9.14 9.88 10.03 10.37 9.9 9.66 9.5 9.45 9.49 9.36 8.85 9.03 8.72 8.08
6.72 6.53 6.39 7.21 7.42 7.39 7.59 7.74 7.07 7.13 7.35 11.8 11.22 9.93 8.35 7.5 7.35 7.24 7.28 8.39 9.29 9.9 10.22 10.84 10.37 9.97 9.73 9.64 9.56 9.24 8.57 8.88 8.8 8.34
6.78 6.6 6.43 7.18 7.4 7.45 7.62 7.7 6.94 7 7.28 11.29 11.89 10.48 9.12 8.08 7.74 7.71 8.14 8.85 9.5 10.03 10.52 11.01 10.8 10.17 9.88 9.74 9.51 8.75 8.44 8.84 8.76 8.55
6.8 6.62 6.43 7.17 7.45 7.96 7.62 7.43 6.37 6.67 7 11.01 11.48 10.82 10.07 8.5 7.97 8.06 8.53 9.13 9.68 10.2 10.73 11.03 10.72 10.11 9.81 9.61 9.26 8.41 7.84 8.44 8.83 8.69
6.81 6.62 6.41 7.13 7.47 8 7.45 7.03 5.96 6.18 6.52 10.7 11.25 11.02 10.76 9.16 8.46 8.64 8.98 9.36 9.72 10.17 10.53 10.57 10.16 9.61 9.26 8.92 8.35 7.25 6.97 7.27 8.1 8.57
6.88 6.7 6.49 7.19 7.87 7.66 7.4 6.92 6.08 6.41 6.49 10.41 11.04 11.03 11.11 9.78 8.99 9.08 9.26 9.5 9.81 10.12 10.26 10.13 9.78 9.31 8.86 8.43 7.89 6.94 6.81 7.14 7.76 8.4
7.11 6.99 6.78 7.45 8.11 7.85 7.57 7.09 6.33 6.68 7.94 10.45 10.95 10.98 11.17 10.05 9.31 9.22 9.38 9.66 10.03 10.18 10.12 9.9 9.61 9.23 8.48 8.34 7.97 7.41 7.02 7.2 7.74 8.43
7.51 7.48 7.59 7.8 8.72 8.41 8.07 7.3 7.07 7.33 8.84 10.54 10.89 10.9 11.07 10.09 9.43 9.2 9.43 9.85 10.32 10.19 9.85 9.46 9.25 8.97 8.24 8.26 8.15 7.89 7.59 7.59 8.05 8.81
7.92 7.66 8.03 8.71 8.97 8.68 8.7 8.17 7.62 7.87 9.19 10.6 10.87 10.85 11.03 10.1 9.5 9.26 9.55 10.08 10.47 10.14 9.63 9.16 8.95 8.72 8.05 8.14 8.25 8.34 8.28 8.2 8.61 9.82
7.8 7.35 7.95 8.53 8.33 8.52 8.62 8.44 8.04 8.23 9.38 10.59 10.85 10.85 11.08 10.17 9.61 9.39 9.72 10.18 10.42 10.09 9.57 9.08 8.86 8.64 8.02 8.15 8.29 8.52 8.63 8.62 9.1 10.31
7.4 7.16 7.67 8.02 7.92 7.61 8.31 8.62 8.67 8.8 9.67 10.66 10.93 10.98 11.28 10.42 9.96 9.84 10.13 10.43 10.5 10.21 9.74 9 9.01 8.81 8.5 8.36 8.44 8.63 8.74 8.84 9.39 10.51
7.42 7.39 7.6 7.77 7.65 7.41 8.15 8.57 8.77 9.21 9.74 10.76 11.03 11.15 11.56 10.64 10.24 10.2 10.56 10.71 10.38 10.47 10.12 9.65 9.35 9.13 8.88 8.72 8.71 8.8 8.88 9.07 9.64 10.65
7.59 7.58 7.7 7.74 7.61 7.41 8.09 8.36 8.17 8.92 9.61 10.76 11.06 11.25 11.71 10.6 10.09 10.04 10.58 10.66 10.19 10.45 10.31 9.97 9.6 9.33 9.11 8.95 8.89 8.93 9.01 9.27 9.83 10.76
7.91 7.81 7.81 7.7 7.53 7.61 7.86 7.54 7.44 8.07 9.31 10.77 11.19 11.49 11.9 10.38 9.65 9.55 10.28 10.41 9.87 10.25 10.37 10.27 9.88 9.5 9.26 9.08 9 9.02 9.13 9.44 10.34 10.51
9.22 8.54 8.07 7.7 7.54 7.59 7.68 7.24 7.38 7.93 9.23 10.77 11.3 11.73 12.06 10.12 9.39 9.42 10.05 10.11 9.44 9.91 10.31 10.53 10.24 9.78 9.48 9.25 9.13 9.16 9.29 9.62 10.49 10.59
12.28 10.63 9.6 8.62 7.96 7.77 7.68 7.46 7.16 8.07 9.39 10.71 11.33 11.83 12.08 10.09 9.41 9.52 9.93 9.76 8.8 9.6 10.03 10.59 10.5 10.06 9.82 9.54 9.39 9.42 9.57 9.93 10.77 10.77
